Date,DoY,Observed_LE,Observed_ET,Satellite_ET,Year
2016-06-25,177,12.97135833,0.493119158,0.9451609195402297,2016
2016-07-03,185,9.236737292,0.351143805,0.9172701149425287,2016
2016-07-11,193,-0.642765208,-0.024435362,0.8456666666666667,2016
2016-07-19,201,-1.756537917,-0.066776545,0.45123563218390794,2016
2016-07-27,209,11.08143958,0.421272007,0.4135114942528736,2016
2016-08-04,217,61.45565,2.33629799,1.3416666666666668,2016
2016-08-12,225,45.72208333,1.73817072,1.3654597701149425,2016
2016-08-20,233,40.75474833,1.549332513,2.666040229885058,2016
2016-08-28,241,73.40055,2.790395309,2.718149425287357,2016
2016-09-05,249,79.409325,3.018824899,1.6651839080459772,2016
2016-09-13,257,71.46814688,2.716933072,1.5106091954022989,2016
2016-09-21,265,45.17764771,1.717473455,0.34833908045977013,2016
2016-09-29,273,19.34784,0.735527485,0.2551724137931034,2016
2016-10-07,281,13.36763156,0.508183881,0.21720689655172412,2016
2016-10-15,289,19.42375146,0.738413335,0.18402873563218397,2016
2016-10-23,297,17.02526125,0.647232332,0.1873563218390805,2016
2016-10-31,305,6.575549156,0.249976077,0.022804597701149426,2016
2016-11-08,313,5.830118302,0.221637777,0.02454022988505747,2016
2016-11-16,321,4.497478815,0.170976155,0.013678160919540232,2016
2016-11-24,329,4.964629375,0.18873535,0.01581609195402299,2016
2016-12-02,337,3.6526825,0.138860378,0.01581609195402299,2016
2016-12-10,345,-1.392315417,-0.052930263,0.012850574712643682,2016
2016-12-18,353,1.663291042,0.063231672,0.01464367816091954,2016
2017-04-07,97,-2.878423215,-0.109426137,0.21675287356321835,2017
2017-04-15,105,4.558716875,0.173304181,0.0,2017
2017-04-23,113,-3.426947708,-0.130278844,0.2765344827586207,2017
2017-05-01,121,21.02838958,0.799415258,0.22227586206896552,2017
2017-05-09,129,6.927168333,0.263343231,0.7135574712643679,2017
2017-05-17,137,67.6728375,2.57265059,0.889471264367816,2017
2017-05-25,145,2.698038958,0.102568649,0.58516091954023,2017
2017-06-02,153,-1.663797292,-0.063250918,0.7146896551724139,2017
2017-06-10,161,128.5653333,4.887539712,0.32305747126436785,2017
2017-06-18,169,131.8414375,5.012084088,0.23227011494252875,2017
2017-06-26,177,49.28750208,1.873713679,0.9098218390804597,2017
2017-07-04,185,19.60857458,0.745439571,0.8143333333333334,2017
2017-07-12,193,2.706394167,0.102886281,1.929948275862069,2017
2017-07-20,201,118.4791175,4.504102131,3.0276264367816097,2017
2017-07-28,209,134.4221356,5.110191908,3.3524885057471265,2017
2017-08-05,217,96.97456667,3.686585126,3.58032183908046,2017
2017-08-13,225,39.30866458,1.494358193,3.186913793103449,2017
2017-08-21,233,11.05948979,0.420437564,2.2309310344827584,2017
2017-08-29,241,52.2755425,1.987307024,0.43775862068965526,2017
2017-09-06,249,35.11294375,1.33485367,0.5614425287356323,2017
2017-09-14,257,11.51659125,0.437814733,0.4869252873563219,2017
2017-09-22,265,2.794224167,0.106225226,0.2952356321839081,2017
2017-09-30,273,3.741507083,0.142237133,0.02252873563218391,2017
2017-10-08,281,5.284868958,0.200909578,0.008551724137931037,2017
2017-10-16,289,3.568864583,0.135673956,0.008850574712643678,2017
2017-10-24,297,4.363577292,0.165885754,0.01206896551724138,2017
2017-11-01,305,4.951479583,0.188235448,0.014482758620689656,2017
2017-11-09,313,4.234697708,0.160986268,0.012873563218390807,2017
2017-11-17,321,7.224237083,0.274636597,0.01206896551724138,2017
2017-11-25,329,2.984247917,0.113449169,0.012873563218390807,2017
