Date,DoY,Observed_LE,Observed_ET,Satellite_ET,Year
2016-01-01,1,41.05074723,1.560585207,2.1340453686200385,2016
2016-01-09,9,32.31086042,1.22832967,1.733264020163831,2016
2016-01-17,17,20.6760625,0.786021192,1.3026275992438565,2016
2016-01-25,25,53.6707525,2.040347327,1.7079647132955265,2016
2016-02-02,33,38.58208833,1.46673667,1.6337870195337114,2016
2016-02-10,41,17.66524792,0.671562065,1.5363264020163832,2016
2016-02-18,49,19.29589167,0.733552618,1.5664020163831132,2016
2016-02-26,57,23.15545833,0.880277904,1.5699810964083178,2016
2016-03-05,65,24.28609375,0.92326014,1.5091745431632013,2016
2016-03-13,73,28.12132708,1.06906037,2.0120100819155646,2016
2016-03-21,81,51.02436875,1.939742402,2.1210586011342154,2016
2016-03-29,89,39.77700271,1.512162535,2.2358475110270954,2016
2016-04-06,97,46.96232958,1.785319921,2.5695211090107124,2016
2016-04-14,105,52.86915417,2.009873765,2.236414618777568,2016
2016-04-22,113,60.98873229,2.318547647,2.327876496534342,2016
2016-04-30,121,42.96001875,1.633168073,3.192715816005042,2016
2016-05-08,129,106.0086292,4.030024046,3.324921235034657,2016
2016-05-16,137,59.74845625,2.271397313,2.907051039697543,2016
2016-05-24,145,70.52592083,2.681113406,3.556975425330813,2016
2016-11-08,313,46.6012375,1.771592645,2.2118399495904226,2016
2016-11-16,321,58.38809458,2.219681804,2.63371770636421,2016
2016-11-24,329,44.18402021,1.679699712,2.620157529930687,2016
2016-12-02,337,45.37205833,1.72486417,1.913900441083806,2016
2016-12-10,345,45.53492792,1.73105582,2.4204536862003785,2016
2016-12-18,353,68.23544271,2.59403859,3.084669187145558,2016
2016-12-26,361,47.06877292,1.789366471,2.7897857592942668,2016
2017-01-01,1,42.88563333,1.630340237,2.356773787019534,2017
2017-01-09,9,35.65222083,1.355354827,1.3166225582860744,2017
2017-01-17,17,47.01454181,1.787304822,1.452551984877127,2017
2017-01-25,25,48.47029667,1.842646798,1.527334593572779,2017
2017-02-02,33,58.67973667,2.230768869,1.7879143037177068,2017
2017-02-10,41,48.621935,1.848411481,1.7449779458097041,2017
2017-02-18,49,73.88066438,2.808647337,1.716691871455577,2017
2017-02-26,57,43.95446667,1.670973005,1.360069313169502,2017
2017-03-06,65,11.34940208,0.43145887,1.412098298676749,2017
2017-03-14,73,24.14077083,0.917735544,1.722539382482672,2017
2017-03-22,81,39.682675,1.508576573,1.92481411468179,2017
2017-03-30,89,49.11625417,1.867203518,2.6013484562066798,2017
2017-04-07,97,102.7116271,3.904685215,2.1696723377441716,2017
2017-04-15,105,57.25315563,2.176535964,2.375400126023945,2017
2017-04-23,113,46.97042167,1.78562755,3.30812854442344,2017
2017-05-01,121,55.10300833,2.094795965,3.853774417139257,2017
2017-05-09,129,64.96628958,2.469758465,3.8542785129174555,2017
2017-05-17,137,72.95402833,2.773420341,3.5045809703843736,2017
2017-05-25,145,59.43654688,2.259539766,3.3883742911153125,2017
2017-06-02,153,90.15947917,3.42750276,2.1078197857592946,2017
2017-06-10,161,118.5826458,4.508037864,2.248399495904222,2017
2017-06-18,169,122.0930417,4.641489072,2.5698676748582234,2017
2017-06-26,177,97.18825417,3.69470867,2.122400756143668,2017
2017-07-04,185,73.94784792,2.811201386,2.3024007561436672,2017
2017-09-14,257,116.0847875,4.413079282,2.544517958412099,2017
2017-09-22,265,115.0118542,4.372290648,2.4042028985507247,2017
2017-09-30,273,103.3572375,3.929228741,2.8062066792690623,2017
2017-10-08,281,148.3324063,5.639004756,2.5990233144297417,2017
2017-10-16,289,81.034375,3.0806028,2.606622558286075,2017
2017-10-24,297,91.64754375,3.484073023,2.9644738500315064,2017
2017-11-01,305,75.49222083,2.869912267,2.221638311279143,2017
2017-11-09,313,75.48263063,2.869547686,2.6805356017643356,2017
2017-11-17,321,38.76489604,1.473686288,2.934927536231884,2017
2017-11-25,329,89.52866275,3.403521643,2.0431947069943295,2017
2017-12-03,337,73.69557854,2.801611114,2.226691871455577,2017
2017-12-11,345,83.51301292,3.174830699,2.345809703843731,2017
2017-12-19,353,80.42770708,3.057539712,2.491902961562697,2017
2017-12-27,361,78.82216042,2.99650325,1.7869124133585386,2017
