Date,DoY,Observed_LE,Observed_ET,Satellite_ET,Year
2016-01-01,1,121.5332285,4.666875378,1.3330496556591243,2016
2016-01-02,2,124.119004,4.766169143,1.242253213422373,2016
2016-01-03,3,104.577071,4.015759012,1.2104742228984833,2016
2016-01-04,4,109.7435896,4.214153301,1.1929822387173772,2016
2016-01-05,5,110.0558432,4.22614384,1.1093082401202992,2016
2016-01-06,6,108.6458273,4.171999233,1.1190146411536261,2016
2016-01-07,7,108.2576836,4.157094519,1.0596049949526787,2016
2016-01-08,8,115.0821108,4.419152488,0.9816600533667952,2016
2016-01-09,9,107.454253,4.126242786,0.9774014702998102,2016
2016-01-10,10,100.7885532,3.870279946,1.0763174621388316,2016
2016-01-11,11,100.3116069,3.851965214,1.1242301756283268,2016
2016-01-12,12,102.0088284,3.917138511,1.111224971828051,2016
2016-01-13,13,106.543799,4.091281359,0.9184394963085651,2016
2016-01-14,14,113.1328337,4.344300259,1.007635414134711,2016
2016-01-15,15,109.7246896,4.213427541,0.8636392944026738,2016
2016-01-16,16,59.52492508,2.285756831,0.9514995035715401,2016
2016-01-17,17,134.438082,5.162421688,1.043748267693445,2016
2016-01-18,18,138.220561,5.307668864,1.1255655699642375,2016
2016-01-19,19,93.86521214,3.604423685,0.9284434810979292,2016
2016-01-20,20,105.2945161,4.0433089,0.9734947700053453,2016
2016-01-21,21,84.169975,3.232126626,1.1057010880904272,2016
2016-01-22,22,81.78073954,3.140379996,1.2389911862555891,2016
2016-01-23,23,77.02175887,2.957635162,1.3801659573800862,2016
2016-01-24,24,101.9715667,3.915707659,1.4260977390222251,2016
2016-01-25,25,87.81011667,3.371908048,1.3212732912506908,2016
2016-01-26,26,93.57249444,3.593183327,1.19795048085507,2016
2016-01-27,27,93.5676713,3.592998118,1.1762395180994645,2016
2016-01-28,28,66.75833125,2.563519592,0.9571114758728072,2016
2016-01-29,29,84.40374583,3.241103425,0.9726550604682416,2016
2016-01-30,30,90.99588185,3.494241416,0.9912129869917408,2016
2016-01-31,31,82.27074375,3.159196156,0.8043749432545155,2016
2016-02-01,32,61.70193958,2.369354177,0.8026863302802667,2016
2016-02-02,33,64.20500321,2.465471808,0.7251097733387724,2016
2016-02-03,34,71.31681625,2.738565393,0.7204158551758155,2016
2016-02-04,35,74.87000739,2.875007916,0.77831408707425,2016
2016-02-05,36,95.63338773,3.672321619,0.7798364240443334,2016
2016-02-06,37,82.89698125,3.183243673,0.7215363322757185,2016
2016-02-07,38,85.28463009,3.274929376,0.6838972913101315,2016
2016-02-08,39,81.05633333,3.112562802,0.7413186191115528,2016
2016-02-09,40,86.06358333,3.304841177,0.677890217048116,2016
2016-02-10,41,58.247875,2.236718114,0.6427009182516485,2016
2016-02-11,42,89.08436786,3.420839288,0.6739979755366221,2016
2016-02-12,43,44.10780742,1.693739588,0.6037219645804726,2016
2016-02-13,44,62.62727917,2.404887212,0.615180864406284,2016
2016-02-14,45,68.07787813,2.614190185,0.6867195828817785,2016
2016-02-15,46,66.87017083,2.567814231,0.6753319554263726,2016
2016-02-16,47,88.21337123,3.387393022,0.8297234686324373,2016
2016-02-17,48,74.77575521,2.871388632,0.7528312678914517,2016
2016-02-18,49,59.53644044,2.28619902,0.7093577150953934,2016
2016-02-19,50,87.94842643,3.377219143,0.6979144527576864,2016
2016-02-20,51,49.52810451,1.90187897,0.41426542738918215,2016
2016-02-21,52,46.07155,1.769147294,0.43215388868702576,2016
2016-02-22,53,58.17033825,2.233740703,0.6962434417800978,2016
2016-02-23,54,62.24549167,2.390226574,0.6843824463430792,2016
2016-02-24,55,57.96992113,2.226044687,0.69745467917528,2016
2016-02-25,56,40.67916476,1.562079727,0.6288895980105735,2016
2016-02-26,57,40.83120048,1.567917898,0.5372098734369501,2016
2016-02-27,58,44.77853935,1.719495691,0.625472649699077,2016
2016-02-28,59,25.42784028,0.976428942,0.7830024260329083,2016
2016-02-29,60,53.55718158,2.05659551,1.3862736930605024,2016
2016-03-01,61,66.90169876,2.569024904,1.5670963330194354,2016
2016-03-02,62,78.62545451,3.019217067,1.414046814898029,2016
2016-03-03,63,77.0335464,2.958087803,1.3064489525277168,2016
2016-03-04,64,78.23672917,3.004290015,1.2778233911376446,2016
2016-03-05,65,77.6809403,2.982947726,1.1861724662594497,2016
2016-03-06,66,20.48946498,0.786795354,1.2873913336079568,2016
2016-03-07,67,51.04720866,1.960212562,1.5981310105416924,2016
2016-03-08,68,46.64684673,1.791238685,1.6409192641731352,2016
2016-03-09,69,52.09143333,2.000310784,0.9804096829611808,2016
2016-03-10,70,46.29292917,1.777648252,0.750015105586499,2016
2016-03-11,71,44.53620208,1.710189941,0.7191514974692836,2016
2016-03-12,72,47.0516233,1.806782103,0.6958358455449343,2016
