Date,DoY,Observed_LE,Observed_ET,Satellite_ET,Year
2016-01-01,1,121.5332285,4.666875378,0.8602271368798567,2016
2016-01-09,9,107.454253,4.126242786,1.0480035863717874,2016
2016-01-17,17,134.438082,5.162421688,0.9361147638971908,2016
2016-01-25,25,87.81011667,3.371908048,1.0554991034070533,2016
2016-02-02,33,64.20500321,2.465471808,1.041123729826659,2016
2016-02-10,41,58.247875,2.236718114,0.8805020920502092,2016
2016-02-18,49,59.53644044,2.28619902,0.780812910938434,2016
2016-02-26,57,40.83120048,1.567917898,1.1564793783622236,2016
2016-03-05,65,77.6809403,2.982947726,1.2087985654512852,2016
2016-03-13,73,90.05229138,3.458007547,1.2184219964136285,2016
2016-03-21,81,49.12656458,1.886459839,1.1718888224745967,2016
2016-03-29,89,50.12570139,1.924826687,0.7721817095038853,2016
2016-04-06,97,20.32322727,0.780411827,0.8257800358637181,2016
2016-04-14,105,26.85651201,1.031289929,0.5916198445905559,2016
2016-04-22,113,29.52575089,1.133788689,0.44271368798565464,2016
2016-04-30,121,27.61623495,1.060463286,0.7164196054991033,2016
2016-05-08,129,71.73529167,2.754634847,0.7890436341900777,2016
2016-05-16,137,57.43400519,2.205465517,0.5200537955768081,2016
2016-05-24,145,74.79947191,2.872299354,0.8827973699940226,2016
2016-06-01,153,44.41202418,1.70542151,0.747077106993425,2016
2016-06-09,161,59.89248636,2.299871182,1.1768619246861927,2016
2016-06-17,169,44.78170332,1.719617188,2.804040645546922,2016
2016-06-25,177,115.8824297,4.449884731,2.0357142857142856,2016
2016-07-03,185,216.5898603,8.31704957,1.680173341303048,2016
2016-07-11,193,123.6099123,4.746620025,2.1854931261207415,2016
2016-07-19,201,194.2472069,7.45909179,1.4785116557083087,2016
2016-07-27,209,189.2352094,7.266631111,1.7454094441123729,2016
2016-08-04,217,213.7137355,8.206606392,1.3995158398087266,2016
2016-08-12,225,176.1994992,6.766059903,1.5503287507471606,2016
2016-08-20,233,106.768431,4.099907227,1.837997609085475,2016
2016-08-28,241,142.3647386,5.466805261,2.0730424387328155,2016
2016-09-05,249,258.0551476,9.909316398,2.3882307232516435,2016
2016-09-13,257,235.5735826,9.046024416,2.6641900777047223,2016
2016-09-21,265,201.181758,7.725378517,2.60335325762104,2016
2016-09-29,273,219.8223484,8.441177097,2.1081530185295874,2016
2016-10-07,281,220.7317475,8.476098019,2.586885833831441,2016
2016-10-15,289,165.6546139,6.361136361,2.7949551703526603,2016
2016-10-23,297,206.9792339,7.948001563,2.4380215182307237,2016
2016-10-31,305,230.8362907,8.864112427,2.287208607292289,2016
2016-11-08,313,158.0742506,6.070050447,1.7859354453078304,2016
2016-11-16,321,220.6665358,8.473593892,1.530346682606097,2016
2016-11-24,329,202.3180819,7.769013349,1.4065809922295283,2016
2016-12-02,337,187.7017416,7.207745956,1.1585953377166769,2016
2016-12-10,345,158.4183531,6.083263981,1.1668380155409446,2016
2016-12-18,353,174.5762177,6.703725903,1.0702092050209204,2016
2016-12-26,361,186.0247059,7.143347794,1.027812313209803,2016
2017-01-01,1,137.2493649,5.270374939,0.9370711297071129,2017
2017-01-09,9,127.0798247,4.879864642,0.7992767483562463,2017
2017-01-17,17,117.3162925,4.504945057,0.9819246861924685,2017
2017-01-25,25,141.7350988,5.442627096,1.0027316198445906,2017
2017-02-02,33,103.116079,3.959656928,1.0556784219964135,2017
2017-02-10,41,75.44701851,2.89716514,1.0491751344889422,2017
2017-02-18,49,92.76963449,3.562353508,0.9954751942618052,2017
2017-02-26,57,51.57804028,1.980596493,0.8868439928272563,2017
2017-03-06,65,63.30525577,2.430921511,0.8962582187686792,2017
2017-03-14,73,43.43039444,1.667726933,0.8164315600717275,2017
2017-03-22,81,47.79853704,1.835463587,0.27876867901972513,2017
2017-03-30,89,33.93177048,1.30297982,0.2614644351464436,2017
2017-04-07,97,19.49435516,0.748583142,0.22774058577405862,2017
2017-04-15,105,30.27999375,1.162751611,0.15552301255230125,2017
2017-04-23,113,23.67888333,0.909269004,0.41066945606694577,2017
2017-05-01,121,44.51221882,1.709268984,0.4406993424985058,2017
2017-05-09,129,36.45903568,1.400026791,0.49163777644949186,2017
2017-05-17,137,25.20774384,0.96797724,0.44188882247459654,2017
2018-01-01,1,134.0707717,5.148316974,0.837495517035266,2018
2018-01-09,9,125.7707975,4.829598006,0.8668918111177526,2018
2018-01-17,17,143.1990919,5.498844424,0.8422056186491332,2018
2018-01-25,25,114.6742744,4.403491573,0.8189539748953975,2018
2018-02-02,33,101.4415596,3.89535539,1.0354213986849974,2018
