Date,DoY,Observed_LE,Observed_ET,Satellite_ET,Year
2016-01-01,1,41.05074723,1.560585207,11.678280542986426,2016
2016-01-09,9,32.31086042,1.22832967,11.384744667097607,2016
2016-01-17,17,20.6760625,0.786021192,18.125080801551395,2016
2016-01-25,25,53.6707525,2.040347327,10.008985132514546,2016
2016-02-02,33,38.58208833,1.46673667,8.712281835811247,2016
2016-02-10,41,17.66524792,0.671562065,8.092178409825468,2016
2016-02-18,49,19.29589167,0.733552618,7.812023270846801,2016
2016-02-26,57,23.15545833,0.880277904,6.238784744667098,2016
2016-03-05,65,24.28609375,0.92326014,5.380866192630898,2016
2016-03-13,73,28.12132708,1.06906037,5.744214608920492,2016
2016-03-21,81,51.02436875,1.939742402,4.634583063994829,2016
2016-03-29,89,39.77700271,1.512162535,4.676470588235294,2016
2016-04-06,97,46.96232958,1.785319921,6.59715578539108,2016
2016-04-14,105,52.86915417,2.009873765,7.590950226244345,2016
2016-04-22,113,60.98873229,2.318547647,6.212863606981254,2016
2016-04-30,121,42.96001875,1.633168073,6.337815126050421,2016
2016-05-08,129,106.0086292,4.030024046,9.16464124111183,2016
2016-05-16,137,59.74845625,2.271397313,14.571751777634132,2016
2016-05-24,145,70.52592083,2.681113406,17.24621848739496,2016
2016-11-08,313,46.6012375,1.771592645,12.286360698125407,2016
2016-11-16,321,58.38809458,2.219681804,12.023529411764708,2016
2016-11-24,329,44.18402021,1.679699712,9.266839043309634,2016
2016-12-02,337,45.37205833,1.72486417,12.840788623141567,2016
2016-12-10,345,45.53492792,1.73105582,11.721202327084683,2016
2016-12-18,353,68.23544271,2.59403859,11.299870717517777,2016
2016-12-26,361,47.06877292,1.789366471,6.509179056237881,2016
2017-01-01,1,42.88563333,1.630340237,8.24660633484163,2017
2017-01-09,9,35.65222083,1.355354827,8.067550096961861,2017
2017-01-17,17,47.01454181,1.787304822,6.709243697478991,2017
2017-01-25,25,48.47029667,1.842646798,6.2947640594699426,2017
2017-02-02,33,58.67973667,2.230768869,4.5875242404654175,2017
2017-02-10,41,48.621935,1.848411481,5.0281835811247575,2017
2017-02-18,49,73.88066438,2.808647337,3.2725921137685847,2017
2017-02-26,57,43.95446667,1.670973005,3.5149321266968325,2017
2017-03-06,65,11.34940208,0.43145887,6.798448610213317,2017
2017-03-14,73,24.14077083,0.917735544,7.341241111829347,2017
2017-03-22,81,39.682675,1.508576573,4.522236586942469,2017
2017-03-30,89,49.11625417,1.867203518,5.6314156431803495,2017
2017-04-07,97,102.7116271,3.904685215,6.455850032320621,2017
2017-04-15,105,57.25315563,2.176535964,6.456367162249515,2017
2017-04-23,113,46.97042167,1.78562755,5.895475113122172,2017
2017-05-01,121,55.10300833,2.094795965,6.674272786037493,2017
2017-05-09,129,64.96628958,2.469758465,8.296767937944407,2017
2017-05-17,137,72.95402833,2.773420341,16.761603102779574,2017
2017-05-25,145,59.43654688,2.259539766,24.458888170652877,2017
2017-06-02,153,90.15947917,3.42750276,23.22482223658694,2017
2017-06-10,161,118.5826458,4.508037864,23.766580478345187,2017
2017-06-18,169,122.0930417,4.641489072,21.802844214608925,2017
2017-06-26,177,97.18825417,3.69470867,21.523917259211373,2017
2017-07-04,185,73.94784792,2.811201386,23.101422107304458,2017
2017-09-14,257,116.0847875,4.413079282,25.08118939883646,2017
2017-09-22,265,115.0118542,4.372290648,22.61079508726568,2017
2017-09-30,273,103.3572375,3.929228741,21.25319974143504,2017
2017-10-08,281,148.3324063,5.639004756,21.326115061409183,2017
2017-10-16,289,81.034375,3.0806028,21.75998707175178,2017
2017-10-24,297,91.64754375,3.484073023,23.107498383968974,2017
2017-11-01,305,75.49222083,2.869912267,23.58513251454428,2017
2017-11-09,313,75.48263063,2.869547686,21.060051712992887,2017
2017-11-17,321,38.76489604,1.473686288,21.351583710407237,2017
2017-11-25,329,89.52866275,3.403521643,20.029799612152555,2017
2017-12-03,337,73.69557854,2.801611114,18.60749838396897,2017
2017-12-11,345,83.51301292,3.174830699,18.671687136393018,2017
2017-12-19,353,80.42770708,3.057539712,14.905300581771172,2017
2017-12-27,361,78.82216042,2.99650325,9.18694246929541,2017
