Date,DoY,Observed_LE,Observed_ET,Satellite_ET,Year
2016-01-01,1,29.99282064,1.140207069,0.5163662135601044,2016
2016-01-02,2,29.21559927,1.110660222,0.5151070654392242,2016
2016-01-03,3,28.18583213,1.071512594,0.5014343187212944,2016
2016-01-04,4,26.24795229,0.997842154,0.5062920972704887,2016
2016-01-05,5,24.58194046,0.934507048,0.49791205674409866,2016
2016-01-06,6,25.8513475,0.982764827,0.5581751465797424,2016
2016-01-07,7,30.98518958,1.177932967,0.533287413418293,2016
2016-01-08,8,26.98317083,1.025792222,0.5042413249611855,2016
2016-01-09,9,32.23212506,1.225336466,0.48316922038793564,2016
2016-01-10,10,30.72222979,1.167936288,0.4905601963400841,2016
2016-01-11,11,28.34862591,1.077701363,0.4784725606441498,2016
2016-01-12,12,25.97410033,0.987431398,0.530146062374115,2016
2016-01-13,13,29.15453125,1.10833866,0.5035800859332085,2016
2016-01-14,14,32.18449625,1.223525809,0.5284808576107025,2016
2016-01-15,15,23.24600271,0.883720039,0.46005379408597946,2016
2016-01-16,16,24.55341573,0.933422652,0.410325825214386,2016
2016-01-17,17,29.4890806,1.121056888,0.43887924402952194,2016
2016-01-18,18,28.06210604,1.066809023,0.4127863794565201,2016
2016-01-19,19,1.065521896,0.04050688,1.117795705795288,2016
2016-01-20,20,31.77169535,1.207832771,1.2247376143932343,2016
2016-01-21,21,3.65579625,0.13897875,1.1691628023982048,2016
2016-01-22,22,27.50855683,1.045765297,1.139732077717781,2016
2016-01-23,23,30.83228419,1.172120116,1.1149188503623009,2016
2016-01-24,24,31.08765125,1.18182815,1.228412613272667,2016
2016-01-25,25,32.99929831,1.254501325,1.1429712176322937,2016
2016-01-26,26,32.82870229,1.248015946,1.13714300096035,2016
2016-01-27,27,33.92864917,1.289831527,1.1337241157889366,2016
2016-01-28,28,34.18820896,1.299698952,1.0876720771193504,2016
2016-01-29,29,30.75481279,1.169174963,1.0707555338740349,2016
2016-01-30,30,30.45006771,1.157589774,1.104508526623249,2016
2016-01-31,31,32.06858423,1.219119298,1.0818885639309883,2016
2016-02-01,32,29.1088875,1.106603467,0.761229544878006,2016
2016-02-02,33,40.16184667,1.526792763,1.0261163115501404,2016
2016-02-03,34,45.175405,1.717388196,0.8822586387395859,2016
2016-02-04,35,33.00385646,1.254674607,0.8488539606332779,2016
2016-02-05,36,29.02745427,1.103507702,0.8515026420354843,2016
2016-02-06,37,29.42001396,1.118431251,0.7780035957694054,2016
2016-02-07,38,20.88598542,0.794001622,0.8836248889565468,2016
2016-02-08,39,23.07404233,0.877182793,0.7525812834501266,2016
2016-02-09,40,30.91224604,1.175159946,0.7700547575950623,2016
2016-02-10,41,35.82425625,1.361894926,0.8587799966335297,2016
2016-02-11,42,33.166791,1.260868727,0.9097680449485779,2016
2016-02-12,43,36.73364938,1.396466415,0.9770244359970093,2016
2016-02-13,44,45.09040625,1.714156884,0.9209569543600082,2016
2016-02-14,45,33.66606875,1.27984927,0.8806642144918442,2016
2016-02-15,46,30.98203333,1.177812979,0.9070504456758499,2016
2016-02-16,47,25.88275,0.983958624,0.567643903195858,2016
2016-02-17,48,36.668775,1.39400015,0.8443240076303482,2016
2016-02-18,49,49.77943958,1.892415175,0.874985009431839,2016
2016-02-19,50,45.8104475,1.741529972,0.8236849680542946,2016
2016-02-20,51,15.44833031,0.587283725,0.8993325755000114,2016
2016-02-21,52,53.43541042,2.031400562,0.9714290499687195,2016
2016-02-22,53,67.97549854,2.584156553,0.7971394807100296,2016
2016-02-23,54,54.67657733,2.078584764,0.8263103663921356,2016
2016-02-24,55,49.9064445,1.897243394,0.9008748456835747,2016
2016-02-25,56,43.18090708,1.641565364,0.8374061435461044,2016
2016-02-26,57,35.34425167,1.343647071,0.7883738726377487,2016
2016-02-27,58,32.67362667,1.242120591,0.7379790768027306,2016
2016-02-28,59,36.64372708,1.393047929,0.7551945745944977,2016
2016-02-29,60,46.58302083,1.77090012,0.7233424112200737,2016
2016-03-01,61,58.2256325,2.213505645,0.8051618933677673,2016
2016-03-02,62,44.92131104,1.707728561,0.8041746914386749,2016
2016-03-03,63,58.585875,2.227200624,0.8292514830827713,2016
2016-03-04,64,58.84963958,2.237227898,0.8436925709247589,2016
2016-03-05,65,47.78550625,1.816613806,1.0032709687948227,2016
2016-03-06,66,64.20623542,2.440864246,1.0139532387256622,2016
2016-03-07,67,57.3526,2.180316442,1.0728882625699043,2016
2016-03-08,68,70.28810417,2.672072568,1.7697187140583992,2016
2016-03-09,69,68.76159375,2.614040748,1.6001760959625244,2016
