Date,DoY,Observed_LE,Observed_ET,Satellite_ET,Year
2016-01-01,1,29.20566596,1.110282597,1.6533398302271962,2016
2016-01-02,2,34.89833125,1.326694961,1.6064682276919484,2016
2016-01-03,3,34.30415396,1.304106717,1.5871615090873092,2016
2016-01-04,4,34.82175208,1.323783727,1.549315801821649,2016
2016-01-05,5,33.61740625,1.277999316,1.4552948938217014,2016
2016-01-06,6,33.7572125,1.28331419,1.502087601693347,2016
2016-01-07,7,33.41954625,1.27047747,1.4696645666845143,2016
2016-01-08,8,28.46075417,1.08196403,1.5259731968399137,2016
2016-01-09,9,34.89833125,1.326694961,1.4866671524941921,2016
2016-01-10,10,34.30415396,1.304106717,1.5090715081896633,2016
2016-01-11,11,34.82175208,1.323783727,1.4025710988789797,2016
2016-01-12,12,33.61740625,1.277999316,1.3059628545306623,2016
2016-01-13,13,33.7572125,1.28331419,1.2555342342238873,2016
2016-01-14,14,33.41954625,1.27047747,1.203294808510691,2016
2016-01-15,15,28.46075417,1.08196403,1.1886294378200546,2016
2016-01-16,16,34.89833125,1.326694961,1.1277243291260675,2016
2016-01-17,17,34.30415396,1.304106717,1.1420066992286593,2016
2016-01-18,18,34.82175208,1.323783727,1.4389869582373649,2016
2016-01-19,19,33.61740625,1.277999316,0.9072733082575724,2016
2016-01-20,20,33.7572125,1.28331419,1.0234695102553815,2016
2016-01-21,21,33.41954625,1.27047747,1.4170185662806034,2016
2016-01-22,22,28.46075417,1.08196403,1.2566877936478704,2016
2016-01-23,23,34.89833125,1.326694961,1.2299894937314093,2016
2016-01-24,24,34.30415396,1.304106717,1.1863965773954988,2016
2016-01-25,25,34.82175208,1.323783727,1.4611330989282578,2016
2016-01-26,26,33.61740625,1.277999316,1.4458907127846032,2016
2016-01-27,27,33.7572125,1.28331419,1.3459519192110747,2016
2016-01-28,28,33.41954625,1.27047747,1.5013058844488114,2016
2016-01-29,29,28.46075417,1.08196403,1.500943471910432,2016
2016-01-30,30,34.89833125,1.326694961,1.389866229146719,2016
2016-01-31,31,34.30415396,1.304106717,1.4181175909470767,2016
2016-02-01,32,34.82175208,1.323783727,1.2860062764957547,2016
2016-02-02,33,33.61740625,1.277999316,1.2029044213704765,2016
2016-02-03,34,33.7572125,1.28331419,1.187866658437997,2016
2016-02-04,35,33.41954625,1.27047747,1.0613306978484616,2016
2016-02-05,36,28.46075417,1.08196403,0.9429348749108613,2016
2016-02-06,37,34.89833125,1.326694961,0.8701335667865351,2016
2016-02-07,38,34.30415396,1.304106717,0.9082933596801013,2016
2016-02-08,39,34.82175208,1.323783727,0.9406289347680286,2016
2016-02-09,40,33.61740625,1.277999316,0.8940575877204537,2016
2016-02-10,41,29.43809375,1.119118572,0.8622362423921004,2016
2016-02-11,42,31.02216042,1.17933845,0.7194065692601725,2016
2016-02-12,43,30.33385208,1.153171721,0.8868705510394648,2016
2016-02-13,44,37.28256042,1.417333817,0.9036084782565013,2016
2016-02-14,45,33.659575,1.279602403,0.9985030425013974,2016
2016-02-15,46,35.40077563,1.345795886,0.8784587611444294,2016
2016-02-16,47,28.61338542,1.08776646,0.8162667421856895,2016
2016-02-17,48,35.08774583,1.333895746,0.907839322462678,2016
2016-02-18,49,31.61674583,1.20194221,0.7764518115436658,2016
2016-02-19,50,29.16449167,1.108717315,0.7621204858878627,2016
2016-02-20,51,30.22382917,1.14898909,0.7784520741552114,2016
2016-02-21,52,21.39654167,0.813410928,0.8099290018435568,2016
2016-02-22,53,37.31716458,1.418649329,0.8034723694436252,2016
2016-02-23,54,25.86877292,0.983427271,0.7469626521924511,2016
2016-02-24,55,25.65436458,0.975276324,0.5913085493375547,2016
2016-02-25,56,32.48072292,1.234787162,0.764233196969144,2016
2016-02-26,57,34.10348125,1.296477943,0.7815933233359829,2016
2016-02-27,58,18.30422917,0.695853576,0.6218840426299721,2016
2016-02-28,59,25.54599583,0.971156578,0.7006113301031291,2016
2016-02-29,60,23.83472708,0.906100985,0.6776420603273436,2016
2016-03-01,61,25.41965208,0.966353494,0.665667123394087,2016
2016-03-02,62,22.7466125,0.864735221,0.7455790881067514,2016
2016-03-03,63,25.88823958,0.984167316,0.7692293351283297,2016
2016-03-04,64,30.87445208,1.17372317,0.7771712931571528,2016
2016-03-05,65,26.03377292,0.989699911,0.6652688782196492,2016
2016-03-06,66,22.6114,0.859594982,0.6497685913927853,2016
2016-03-07,67,32.92672292,1.251742298,0.7086339115630835,2016
2016-03-08,68,20.78245,0.790065619,0.6044204652425833,2016
2016-03-09,69,16.13663333,0.613450253,0.5500829836819321,2016
2016-03-10,70,25.39766208,0.965517522,0.6097704113926739,2016
2016-03-11,71,20.15159583,0.766083067,0.5815999873448163,2016
2016-03-12,72,24.94476667,0.94830025,0.6032299337675795,2016
2016-03-13,73,27.59837917,1.049179982,0.6355057092150673,2016
2016-03-14,74,31.48640604,1.196987212,0.7304551225388423,2016
2016-03-15,75,27.2209375,1.03483116,0.5585966137005016,2016
2016-03-16,76,22.94750208,0.872372239,0.4791349536390044,2016
2016-03-17,77,21.08536313,0.801581165,0.5157235718797892,2016
2016-03-18,78,26.21645,0.996644563,0.6228763944818638,2016
2016-03-19,79,22.7911625,0.866428834,0.4627982183592394,2016
2016-03-20,80,29.33921875,1.11535974,0.5996545674861409,2016
2016-03-21,81,21.22071042,0.806726527,0.49827614275272936,2016
2016-03-22,82,23.09544792,0.877996548,0.45677122398046777,2016
2016-03-23,83,23.27148333,0.88468871,0.46319807443069294,2016
2016-03-24,84,24.5640125,0.933825499,0.40771088388282806,2016
2016-03-25,85,19.1837125,0.729288014,0.4119788180105388,2016
2016-03-26,86,17.72778542,0.67393949,0.43437932326924056,2016
2016-03-27,87,23.6816375,0.900281131,0.44231283391127363,2016
2016-03-28,88,12.7309,0.483977894,0.48955388192553073,2016
2016-03-29,89,28.55102917,1.085395925,0.4983733859262429,2016
2016-03-30,90,42.71804375,1.623969151,0.5731540935812518,2016
2016-03-31,91,73.71203125,2.80223658,0.5503730237251148,2016
2016-04-01,92,47.08228125,1.789880004,0.5071033083368093,2016
2016-04-02,93,22.06877708,0.83896663,0.4109782545128837,2016
2016-04-03,94,30.17654583,1.147191566,0.3676378953969106,2016
2016-04-04,95,37.98209792,1.443927434,0.4201414296403527,2016
2016-04-05,96,30.10793542,1.144583273,0.5412920829257928,2016
