Date,DoY,Observed_LE,Observed_ET,Satellite_ET,Year
2016-01-01,1,23.74046478,0.902517509,9.698127824402844,2016
2016-01-09,9,9.550585871,0.363075072,9.247191736604263,2016
2016-01-17,17,26.32217322,1.000663737,9.550290510006455,2016
2016-01-25,25,14.23009079,0.540971132,8.486120077469337,2016
2016-02-02,33,22.47808559,0.854526902,7.584118786313752,2016
2016-02-10,41,29.71311966,1.129573957,7.720658489347969,2016
2016-02-18,49,43.28740488,1.645613984,9.17624273724984,2016
2016-02-26,57,69.54854164,2.643957359,11.195803744351197,2016
2016-03-05,65,69.0599286,2.625382246,9.756875403486122,2016
2016-03-13,73,57.6711461,2.19242629,10.697740477727567,2016
2016-03-21,81,58.20457414,2.212705091,8.500129115558428,2016
2016-03-29,89,41.41259148,1.574341078,13.912136862491932,2016
2016-04-06,97,89.63653128,3.407622373,6.77514525500323,2016
2016-04-14,105,163.6024666,6.219511371,14.90393802453196,2016
2016-04-22,113,50.78030152,1.930463943,11.779728857327312,2016
2016-04-30,121,165.4495797,6.289731221,13.476178179470631,2016
2016-05-08,129,92.677008,3.523209136,18.216526791478376,2016
2016-05-16,137,15.71196958,0.597306236,24.203098773402203,2016
2016-05-24,145,138.6060553,5.269247799,21.184893479664304,2016
2016-06-01,153,142.3697878,5.412329853,34.052550032278894,2016
2016-06-09,161,127.1208343,4.832625639,31.64202711426728,2016
2016-06-17,169,59.16114621,2.249070134,33.869464170432536,2016
2016-06-25,177,125.221051,4.760403474,33.45855390574565,2016
2016-07-03,185,91.38119705,3.473947587,32.10813428018077,2016
2016-07-11,193,93.81180653,3.566349637,31.612007746933514,2016
2016-07-19,201,49.6513642,1.887546261,29.777469335054878,2016
2016-07-27,209,36.26367532,1.378599881,28.888766946417054,2016
2016-08-04,217,134.1250876,5.098899331,25.648934796643005,2016
2016-08-12,225,100.8744215,3.834842008,27.751517107811498,2016
2016-08-20,233,107.5292896,4.087833473,25.333440929632033,2016
2016-08-28,241,100.0863236,3.804881679,27.38702388637832,2016
2016-09-05,249,104.4939562,3.97244224,25.518076178179474,2016
2016-09-13,257,103.5410213,3.936215465,21.175984506133002,2016
2016-09-21,265,75.56687006,2.872750132,26.76171723692706,2016
2016-09-29,273,91.27589879,3.469944568,26.539122014202714,2016
2016-10-07,281,67.04216098,2.548674792,33.77449967721112,2016
2016-10-15,289,108.2315986,4.114532454,27.78792769528729,2016
2016-10-23,297,107.8371177,4.099535866,27.133892834086517,2016
2016-10-31,305,113.5556707,4.316932379,24.193737895416405,2016
2016-11-08,313,72.37976906,2.751589301,24.11065203357006,2016
2016-11-16,321,57.03644642,2.168297547,18.980955455132342,2016
2016-11-24,329,60.15556962,2.286874135,19.408263395739187,2016
2016-12-02,337,43.58190359,1.656809647,13.503292446739835,2016
2016-12-10,345,47.5674943,1.808325863,13.859586830213045,2016
2016-12-18,353,39.93470032,1.518157567,12.77508069722402,2016
