Date,DoY,Observed_LE,Observed_ET,Satellite_ET,Year
2016-01-01,1,29.20566596,1.110282597,0.5725115421228111,2016
2016-02-01,32,34.82175208,1.323783727,0.32811080454848707,2016
2016-03-01,61,25.41965208,0.966353494,0.2246521420602221,2016
2016-04-01,92,47.08228125,1.789880004,0.6546138160047121,2016
2016-05-01,122,19.17552708,0.728976838,1.6327102901414037,2016
2016-06-01,153,54.78592917,2.082741883,1.9138765695970505,2016
2016-07-01,183,116.0787625,4.412850235,2.697278105188161,2016
2016-08-01,214,108.8109896,4.13655858,1.8413431418593973,2016
2016-09-01,245,145.9673333,5.549094144,2.994611347094178,2016
2016-10-01,275,136.5902271,5.192614073,3.1653334270231426,2016
2016-11-01,306,50.15829167,1.906817616,1.9690493994858116,2016
2016-12-01,336,24.87022298,0.945466397,1.116483804071322,2016
2017-01-01,1,27.00132702,1.026482448,0.5492651980603114,2017
2017-02-01,32,28.28500833,1.075282877,0.3239885583752766,2017
2017-03-01,60,37.32330729,1.41888285,0.16754731623223051,2017
2017-04-01,91,32.74082917,1.244675362,0.4120808152947575,2017
2017-05-01,121,53.65423125,2.039719255,1.9392944814171642,2017
2017-06-01,152,50.87412292,1.934030657,1.8152469245251268,2017
2017-07-01,182,86.93175,3.304797408,2.011999214300886,2017
2017-08-01,213,58.05289792,2.206938967,1.944978826213628,2017
2017-09-01,244,123.6644417,4.701227414,3.2294219825416803,2017
2017-10-01,274,109.7762427,4.173253643,3.6496115033514798,2017
2017-11-01,305,102.6616521,3.902785366,2.330058964435011,2017
2017-12-01,335,71.17072208,2.705626171,1.359418232459575,2017
